model_101;keyword_word2vec_predictors.by_day.csv;50;0.2;0;0.0;regressor;5.152194521714142;1.3151969450572221e-06;8.12304075487791e-06;7.005768426102036e-06;8.54640214673282e-06;9.722851922569813e-06
model_1021;sentiment.by_day.csv;50;0.2;2;0.0;regressor;-0.5919381939125168;0.5552413947668029;4.482246602396787e-06;4.482157017168662e-06;4.482243821401329e-06;4.482311884969117e-06
model_1023;sentiment.by_day.csv;50;0.2;2;0.2;regressor;11.253529411880837;2.0644726706895556e-19;4.4414679139567615e-06;4.441467842154548e-06;4.4414680622762e-06;4.4414682538205705e-06
model_1025;sentiment.by_day.csv;50;0.2;2;0.3;regressor;0.05120441392102443;0.9592658070664453;4.475353341005853e-06;4.47535311123877e-06;4.475353341723875e-06;4.475353575559749e-06
model_1027;sentiment.by_day.csv;50;0.2;2;0.4;regressor;-5.410244850240352;4.3851853431868346e-07;4.472795375190081e-06;4.472795104735078e-06;4.4727953112382435e-06;4.472795540335172e-06
model_1029;sentiment.by_day.csv;50;0.2;2;0.5;regressor;4.233280396781196;5.157347927476293e-05;4.481857822132665e-06;4.481857707249123e-06;4.48185787002474e-06;4.481858075833818e-06
model_1031;sentiment.by_day.csv;50;0.2;3;0.0;regressor;26.20955760214956;2.4762004904703042e-46;3.8877173249196125e-06;4.009238603217416e-06;4.262408911936871e-06;4.486866823463834e-06
model_1033;sentiment.by_day.csv;50;0.2;3;0.2;regressor;0.09760218381068818;0.9224455208898819;4.534386097804329e-06;4.53438589945708e-06;4.534386098965386e-06;4.5343862719628884e-06
model_1035;sentiment.by_day.csv;50;0.2;3;0.3;regressor;-12.105657139171445;3.051612441031932e-21;4.51715452575801e-06;4.517154124225775e-06;4.517154358614169e-06;4.5171545789731256e-06
model_1037;sentiment.by_day.csv;50;0.2;3;0.4;regressor;-16.53637803684878;3.0517605863560927e-30;4.485771404823878e-06;4.4857710178048555e-06;4.485771207782818e-06;4.4857714338503045e-06
model_1039;sentiment.by_day.csv;50;0.2;3;0.5;regressor;2.753277166864386;0.007020355210237721;4.524709267686976e-06;4.524709088690678e-06;4.52470930358299e-06;4.524709524087078e-06
model_103;keyword_word2vec_predictors.by_day.csv;50;0.2;0;0.2;regressor;-1.4404276264340259;0.152901556837391;4.544948691213013e-06;4.064446850688253e-06;4.5021059638532216e-06;5.034056221589221e-06
model_1041;sentiment.by_day.csv;50;0.2;4;0.0;regressor;-18.399839874994967;1.0241150822950197e-33;4.5548716932762055e-06;4.554871240973733e-06;4.554871456123017e-06;4.554871676162058e-06
model_1043;sentiment.by_day.csv;50;0.2;4;0.2;regressor;-5.571450570560914;2.1790498646828348e-07;4.575682726593392e-06;4.575682416093856e-06;4.575682653124801e-06;4.575682841502668e-06
model_1045;sentiment.by_day.csv;50;0.2;4;0.3;regressor;6.424221907534465;4.655887541130272e-09;4.567705252733876e-06;4.567705145159233e-06;4.567705332779188e-06;4.567705516780724e-06
model_1047;sentiment.by_day.csv;50;0.2;4;0.4;regressor;6.710777619750363;1.219928139625131e-09;4.55798912816947e-06;4.5579890132601925e-06;4.557989212811154e-06;4.557989428889492e-06
model_1049;sentiment.by_day.csv;50;0.2;4;0.5;regressor;-6.080987306118761;2.2496752041966926e-08;4.555028067687833e-06;4.555027791416593e-06;4.555027987202442e-06;4.555028255943457e-06
model_1051;sentiment.by_day.csv;50;0.2;0;0.0;regressor;-5.321042267979998;6.429690042981762e-07;6.28913643520287e-06;5.211515505750155e-06;6.014980172414991e-06;7.0035294839661066e-06
model_1055;sentiment.by_day.csv;50;0.2;0;0.3;regressor;0.496909570591008;0.6203545133887778;4.438375170949942e-06;4.382228545749705e-06;4.440468044336884e-06;4.516681243687119e-06
model_1057;sentiment.by_day.csv;50;0.2;0;0.4;regressor;-4.233061729101556;5.1615940857566924e-05;4.431795004325302e-06;4.431794812698519e-06;4.431794962439843e-06;4.431795140280696e-06
model_1059;sentiment.by_day.csv;50;0.2;0;0.5;regressor;8.866260613183092;3.2359039214769354e-14;4.437220133189202e-06;4.437220055835271e-06;4.437220231495685e-06;4.43722043440072e-06
model_105;keyword_word2vec_predictors.by_day.csv;50;0.2;0;0.3;regressor;-4.024463505577787;0.00011183178324161402;4.415208186632763e-06;3.964795394172119e-06;4.336272792547333e-06;4.639807708165968e-06
model_1061;sentiment.by_day.csv;50;0.2;1;0.0;regressor;7.888608055155698;4.1543902841655095e-12;4.904885978855115e-06;4.682198020115417e-06;5.156373941493561e-06;5.784191519827194e-06
model_1063;sentiment.by_day.csv;50;0.2;1;0.2;regressor;9.47804485478443;1.5058308720093404e-15;4.441631214528267e-06;4.441631214528267e-06;4.441631320635982e-06;4.4416315176931676e-06
model_1065;sentiment.by_day.csv;50;0.2;1;0.3;regressor;-15.32252452486054;7.08439528275348e-28;4.496129501300554e-06;4.496129122344428e-06;4.4961293065171045e-06;4.496129501300554e-06
model_1067;sentiment.by_day.csv;50;0.2;1;0.4;regressor;-3.8062849746144987;0.00024453117654022166;4.4435770784427104e-06;4.443576851069035e-06;4.4435770329679755e-06;4.44357723002516e-06
model_1069;sentiment.by_day.csv;50;0.2;1;0.5;regressor;-6.843228223564508;6.524948109846984e-10;4.440710578516398e-06;4.440710351142722e-06;4.440710504998909e-06;4.4407106543076225e-06
model_1071;sentiment.by_day.csv;50;0.2;2;0.0;regressor;-8.174676340911736;1.0126229257096837e-12;4.487715958882626e-06;4.4877156525265155e-06;4.487715854649746e-06;4.487716068979353e-06
model_1073;sentiment.by_day.csv;50;0.2;2;0.2;regressor;-9.473134494470813;1.5434272693055535e-15;4.482752544725755e-06;4.482752204861945e-06;4.482752405932077e-06;4.482752678756553e-06
model_1075;sentiment.by_day.csv;50;0.2;2;0.3;regressor;-6.589432117224998;2.1564331800497275e-09;4.468617510754388e-06;4.468617192431243e-06;4.468617418823621e-06;4.468617661539036e-06
model_1077;sentiment.by_day.csv;50;0.2;2;0.4;regressor;1.9260339648198506;0.05696873859514073;4.497699360160224e-06;4.497699202195355e-06;4.49769938076746e-06;4.497699573173457e-06
model_1079;sentiment.by_day.csv;50;0.2;2;0.5;regressor;4.834582829391343;4.890363816099722e-06;4.505169772528461e-06;4.505169645677884e-06;4.505169827864033e-06;4.505170004688951e-06
model_107;keyword_word2vec_predictors.by_day.csv;50;0.2;0;0.4;regressor;5.953643719334567;4.000092106817292e-08;4.199189438048558e-06;4.0150630077489e-06;4.299776665437944e-06;4.555551218289242e-06
model_1081;sentiment.by_day.csv;50;0.2;3;0.0;regressor;23.16202000765555;9.320448312444512e-42;4.454329626319219e-06;4.510647932933198e-06;4.720175544265503e-06;4.893796300321094e-06
model_1083;sentiment.by_day.csv;50;0.2;3;0.2;regressor;11.780112322402436;1.5170944501214984e-20;4.453053532686565e-06;4.453053503660139e-06;4.453053663886013e-06;4.453053900354636e-06
model_1085;sentiment.by_day.csv;50;0.2;3;0.3;regressor;3.8680527093368853;0.00019649981231623483;4.4884446080996375e-06;4.488444467805242e-06;4.4884446563802605e-06;4.488444883850691e-06
model_1087;sentiment.by_day.csv;50;0.2;3;0.4;regressor;3.3210450397684483;0.001256828054834774;4.5092050437775235e-06;4.509204855105751e-06;4.509205089203882e-06;4.50920529050215e-06
model_1089;sentiment.by_day.csv;50;0.2;3;0.5;regressor;5.602579833350541;1.901666459642133e-07;4.527596990768909e-06;4.5275968891764155e-06;4.527597057868331e-06;4.527597276195438e-06
model_1091;sentiment.by_day.csv;50;0.2;4;0.0;regressor;-9.697701576738428;4.995366308111359e-16;4.511837843931981e-06;4.511837501649029e-06;4.5118377157470156e-06;4.511837946616867e-06
model_1093;sentiment.by_day.csv;50;0.2;4;0.2;regressor;2.019923897910942;0.04609326212098261;4.5272117321112224e-06;4.527211575639016e-06;4.5272117563155176e-06;4.527211949705385e-06
model_1095;sentiment.by_day.csv;50;0.2;4;0.3;regressor;-4.410798570270972;2.6220015405482818e-05;4.556288928064513e-06;4.5562886640176635e-06;4.556288866233542e-06;4.5562890992059885e-06
model_1097;sentiment.by_day.csv;50;0.2;4;0.4;regressor;12.736512289103553;1.3999683975099072e-22;4.559833099338776e-06;4.5598330822246275e-06;4.559833244051118e-06;4.559833463625632e-06
model_1099;sentiment.by_day.csv;50;0.2;4;0.5;regressor;-13.466330913086212;4.156004412146217e-24;4.571505214503255e-06;4.571504855106155e-06;4.571505048520472e-06;4.571505273180333e-06
model_109;keyword_word2vec_predictors.by_day.csv;50;0.2;0;0.5;regressor;6.606803218824912;1.9879928457656674e-09;4.653323483899399e-06;4.653323268873235e-06;4.653323747597832e-06;4.653324524661377e-06
model_1101;sentiment.by_day.csv;50;0.2;0;0.0;regressor;-0.5670965192704227;0.5719322312057986;1.772140277568827e-05;1.5814346381338293e-05;1.7645578338169328e-05;1.9931391790057966e-05
model_1103;sentiment.by_day.csv;50;0.2;0;0.2;regressor;-2.0915223573114115;0.03904085082985268;4.684222504533629e-06;4.517962039600891e-06;4.662666413542536e-06;4.830449371446466e-06
model_1105;sentiment.by_day.csv;50;0.2;0;0.3;regressor;6.932130433154215;4.277779885259422e-10;4.369796798333557e-06;4.355496851521539e-06;4.38128619416103e-06;4.409431035925343e-06
model_1107;sentiment.by_day.csv;50;0.2;0;0.4;regressor;2.921041972704417;0.004321114566658978;4.425920330198989e-06;4.3987337795845905e-06;4.4345583723006205e-06;4.49865935301317e-06
model_1109;sentiment.by_day.csv;50;0.2;0;0.5;regressor;-0.29975385263754845;0.7649933691570983;4.418219896954902e-06;4.381870381813624e-06;4.4176762412219165e-06;4.445406000403514e-06
model_1111;sentiment.by_day.csv;50;0.2;1;0.0;regressor;7.716052620847849;9.687817953492873e-12;4.381816779641667e-06;4.205004491571647e-06;4.595294614849384e-06;5.115053833530207e-06
model_1113;sentiment.by_day.csv;50;0.2;1;0.2;regressor;5.060931638854718;1.9267942734004774e-06;4.471504932250052e-06;4.471504780667601e-06;4.471504991367208e-06;4.471505159623727e-06
model_1115;sentiment.by_day.csv;50;0.2;1;0.3;regressor;2.2131541417092278;0.02918356605374666;4.448483499193874e-06;4.4484833476114245e-06;4.448483524204979e-06;4.44848372656755e-06
model_1117;sentiment.by_day.csv;50;0.2;1;0.4;regressor;5.444939868694271;3.7755589533892556e-07;4.454499048733851e-06;4.4544988971514e-06;4.454499107851007e-06;4.454499351898751e-06
model_1119;sentiment.by_day.csv;50;0.2;1;0.5;regressor;-15.438292544879614;4.180427284482692e-28;4.414072463987395e-06;4.414072085031269e-06;4.414072284362192e-06;4.414072463987395e-06
model_111;keyword_word2vec_predictors.by_day.csv;50;0.2;1;0.0;regressor;0.24780132075877626;0.8048013663687158;5.167368575105987e-06;4.268625085993942e-06;5.179375060606617e-06;5.951427435017346e-06
model_1121;sentiment.by_day.csv;50;0.2;2;0.0;regressor;18.19873808128223;2.377354892433615e-33;4.476697413816797e-06;4.476697440144275e-06;4.4766976300611295e-06;4.476697799155342e-06
model_1123;sentiment.by_day.csv;50;0.2;2;0.2;regressor;1.5457090337725228;0.1253656183095349;4.473024754540682e-06;4.473024541527449e-06;4.473024776320687e-06;4.473025015422057e-06
model_1125;sentiment.by_day.csv;50;0.2;2;0.3;regressor;-2.7373172094252154;0.007344477239181628;4.4677270053446256e-06;4.467726806691836e-06;4.467726976133092e-06;4.467727165702902e-06
model_1127;sentiment.by_day.csv;50;0.2;2;0.4;regressor;-3.813481695343351;0.00023840704292381275;4.469648159724066e-06;4.469647908416319e-06;4.469648113339836e-06;4.4696483344427845e-06
model_1129;sentiment.by_day.csv;50;0.2;2;0.5;regressor;-7.445452563429912;3.6240649946679475e-11;4.508799108742479e-06;4.508798807173183e-06;4.508799015519272e-06;4.508799233199649e-06
model_1131;sentiment.by_day.csv;50;0.2;3;0.0;regressor;12.40270211684824;7.1182832722405075e-22;4.206516557152351e-06;4.179861516991452e-06;4.404314725511637e-06;4.674057223344286e-06
model_1133;sentiment.by_day.csv;50;0.2;3;0.2;regressor;-1.7423664839614983;0.08454976720715394;4.537347107775822e-06;4.537346875564408e-06;4.5373470856673605e-06;4.537347281934381e-06
model_1135;sentiment.by_day.csv;50;0.2;3;0.3;regressor;11.706561879184614;2.1820582079913114e-20;4.512720182747023e-06;4.512720148882858e-06;4.51272032855644e-06;4.5127205842792584e-06
model_1137;sentiment.by_day.csv;50;0.2;3;0.4;regressor;-12.71541137203773;1.5510539821553983e-22;4.5308686947735506e-06;4.530868312592266e-06;4.530868536047374e-06;4.5308687383131904e-06
model_1139;sentiment.by_day.csv;50;0.2;3;0.5;regressor;-3.244873984502111;0.0016031850121717647;4.481881278286195e-06;4.481881041237044e-06;4.48188123890701e-06;4.4818814572824925e-06
model_113;keyword_word2vec_predictors.by_day.csv;50;0.2;1;0.2;regressor;10.542464850124059;7.194260386102067e-18;4.024354514816271e-06;3.934115738957189e-06;4.182548594826585e-06;4.392874946764398e-06
model_1141;sentiment.by_day.csv;50;0.2;4;0.0;regressor;7.939862091693079;3.2282483641846393e-12;4.5349972463564655e-06;4.534997163230606e-06;4.5349973469632045e-06;4.5349975739701485e-06
model_1143;sentiment.by_day.csv;50;0.2;4;0.2;regressor;2.922986827851444;0.004296376878786383;4.531537675203615e-06;4.531537511396774e-06;4.531537717964536e-06;4.531537990592907e-06
model_1145;sentiment.by_day.csv;50;0.2;4;0.3;regressor;-1.6759519838105315;0.09690311857755642;4.570277210845116e-06;4.570276937018755e-06;4.5702771876921196e-06;4.570277408880253e-06
model_1147;sentiment.by_day.csv;50;0.2;4;0.4;regressor;3.572016914977074;0.000548916936566747;4.570287139495611e-06;4.570286975688769e-06;4.570287184823653e-06;4.5702873717590425e-06
model_1149;sentiment.by_day.csv;50;0.2;4;0.5;regressor;-7.623544035829694;1.5227823307508185e-11;4.578135743823593e-06;4.57813543087918e-06;4.578135636371195e-06;4.578135870957262e-06
model_1151;sentiment.by_day.csv;50;0.2;0;0.0;regressor;-1.110740572837633;0.26937047004763126;0.00015744615943871976;0.00014945757083268356;0.00015691026093824718;0.00016509291185450156
model_1153;sentiment.by_day.csv;50;0.2;0;0.2;regressor;4.6497942520104685;1.0280431002719944e-05;4.254575673303055e-06;4.1807027935309515e-06;4.295991161632908e-06;4.465246139758521e-06
model_1155;sentiment.by_day.csv;50;0.2;0;0.3;regressor;3.782204866166327;0.00026612994291694265;4.307045758395427e-06;4.228911002053455e-06;4.338048271189262e-06;4.486866954587724e-06
model_1157;sentiment.by_day.csv;50;0.2;0;0.4;regressor;0.3376481648178149;0.736343222811408;4.384808063471694e-06;4.377150692084094e-06;4.385018472833884e-06;4.399691815049983e-06
model_1159;sentiment.by_day.csv;50;0.2;0;0.5;regressor;-0.9782827196718832;0.33031906536804223;4.389698955323577e-06;4.389698779052208e-06;4.389698944306311e-06;4.38969917097696e-06
model_115;keyword_word2vec_predictors.by_day.csv;50;0.2;1;0.3;regressor;11.166027882840876;3.1913217393665703e-19;4.3750637056897785e-06;4.332940989115741e-06;4.433960205763773e-06;4.506514036014171e-06
model_1161;sentiment.by_day.csv;50;0.2;1;0.0;regressor;3.39010835792577;0.0010046492715853374;7.153933590113108e-06;6.309368927759351e-06;7.442337575866985e-06;9.114042768487707e-06
model_1163;sentiment.by_day.csv;50;0.2;1;0.2;regressor;1.6884143798786377;0.09447942384088637;4.423776772455312e-06;4.423776620872862e-06;4.423776789887294e-06;4.423776924037763e-06
model_1165;sentiment.by_day.csv;50;0.2;1;0.3;regressor;-16.042106006900855;2.7425588477359527e-29;4.408533338088698e-06;4.4085330349237966e-06;4.40853316755844e-06;4.408533338088698e-06
model_1167;sentiment.by_day.csv;50;0.2;1;0.4;regressor;-13.410614044371922;5.425448265787007e-24;4.440495179854527e-06;4.440494876689627e-06;4.440495037367024e-06;4.440495255645753e-06
model_1169;sentiment.by_day.csv;50;0.2;1;0.5;regressor;-11.530403696321288;5.2195557277761595e-20;4.433976907118146e-06;4.433976603953245e-06;4.433976771451853e-06;4.433976982909371e-06
model_1171;sentiment.by_day.csv;50;0.2;2;0.0;regressor;19.55824808211713;8.834985168623802e-36;4.485211689155365e-06;4.513476515536527e-06;4.605820794806373e-06;4.751336774987929e-06
model_1173;sentiment.by_day.csv;50;0.2;2;0.2;regressor;3.8859490509927612;0.00018435871027050398;4.4800421547781875e-06;4.480042011173761e-06;4.480042200947011e-06;4.4800424132661554e-06
model_1175;sentiment.by_day.csv;50;0.2;2;0.3;regressor;9.114270864146675;9.345187611129543e-15;4.475334758593051e-06;4.475334691577653e-06;4.475334860384656e-06;4.475335055375533e-06
model_1177;sentiment.by_day.csv;50;0.2;2;0.4;regressor;2.4325774944458556;0.016786899530691454;4.461522023216515e-06;4.461521879612089e-06;4.461522053732456e-06;4.461522252983598e-06
model_1179;sentiment.by_day.csv;50;0.2;2;0.5;regressor;3.237637777452442;0.001640362285905324;4.465689473937872e-06;4.465689311186189e-06;4.46568951472153e-06;4.465689720458804e-06
model_117;keyword_word2vec_predictors.by_day.csv;50;0.2;1;0.4;regressor;22.211232030523753;3.04506544071252e-40;4.455830397394796e-06;4.455830473186022e-06;4.4558306763065045e-06;4.455830852142147e-06
model_1181;sentiment.by_day.csv;50;0.2;3;0.0;regressor;7.285290572705601;7.869304873454232e-11;4.519494757218165e-06;4.519494636274721e-06;4.519494853005373e-06;4.519495042644694e-06
model_1183;sentiment.by_day.csv;50;0.2;3;0.2;regressor;-17.156173980095456;2.0313430514218955e-31;4.539091755662973e-06;4.539091291240147e-06;4.539091527902279e-06;4.539091731474284e-06
model_1185;sentiment.by_day.csv;50;0.2;3;0.3;regressor;-10.149736380385216;5.157618523700346e-17;4.558862167656077e-06;4.558861819338957e-06;4.558862032247796e-06;4.558862269248571e-06
model_1187;sentiment.by_day.csv;50;0.2;3;0.4;regressor;-0.44654370158579204;0.6561798105153973;4.51245205596856e-06;4.5124518285948845e-06;4.512452050163274e-06;4.512452278504497e-06
model_1189;sentiment.by_day.csv;50;0.2;3;0.5;regressor;-26.09621767363214;3.6040331630200924e-46;4.5148472828317454e-06;4.514846779707017e-06;4.51484696470211e-06;4.514847147375088e-06
model_1191;sentiment.by_day.csv;50;0.2;4;0.0;regressor;12.651464709635516;2.1165311722919672e-22;4.457913898174108e-06;4.456124129955174e-06;4.47434688980412e-06;4.501649400676846e-06
model_1193;sentiment.by_day.csv;50;0.2;4;0.2;regressor;8.117135331353058;1.346093246076312e-12;4.549157607001572e-06;4.54915752632059e-06;4.549157701324974e-06;4.549157893052325e-06
model_1195;sentiment.by_day.csv;50;0.2;4;0.3;regressor;-2.7531409118214034;0.0070230662588003385;4.537317110628474e-06;4.537316844136747e-06;4.537317075006598e-06;4.537317289104585e-06
model_1197;sentiment.by_day.csv;50;0.2;4;0.4;regressor;13.569393446498824;2.5405845977081018e-24;4.535662514837152e-06;4.535662483053735e-06;4.535662695195819e-06;4.535662923131817e-06
model_1199;sentiment.by_day.csv;50;0.2;4;0.5;regressor;5.027177055123792;2.217083639543664e-06;4.539254603279856e-06;4.539254459032041e-06;4.5392546717119976e-06;4.539254879551096e-06
model_119;keyword_word2vec_predictors.by_day.csv;50;0.2;1;0.5;regressor;-10.215368217065027;3.709943827740441e-17;4.467096308265657e-06;4.467096005100757e-06;4.467096180936398e-06;4.467096384056883e-06
model_11;keyword_word2vec_predictors.by_day.csv;50;0.2;1;0.0;regressor;2.2608602379505145;0.025956650766971387;1.3621885045722593e-05;1.1924939523548042e-05;1.3894429095368347e-05;1.6116105750067316e-05
model_1201;sentiment.by_day.csv;50;0.2;0;0.0;regressor;0.1602727933734878;0.8729927595578064;1.5753658068937623e-05;1.3648812642882664e-05;1.577321049761352e-05;1.7868130487034615e-05
model_1203;sentiment.by_day.csv;50;0.2;0;0.2;regressor;3.450211761058941;0.000824683572100577;4.514000427183625e-06;4.4099143298067765e-06;4.5487732546050375e-06;4.738514646596366e-06
model_1205;sentiment.by_day.csv;50;0.2;0;0.3;regressor;7.506563896230948;2.6929165723366997e-11;4.418378778412721e-06;4.397222171261542e-06;4.446178928053019e-06;4.5171722395588e-06
model_1207;sentiment.by_day.csv;50;0.2;0;0.4;regressor;7.4805912314270975;3.055405424601454e-11;4.437730563649987e-06;4.4373627668054605e-06;4.438337030334235e-06;4.439980470705609e-06
model_1209;sentiment.by_day.csv;50;0.2;0;0.5;regressor;-10.315494044233015;2.2447420754287907e-17;4.470965586264843e-06;4.470965328418408e-06;4.470965478135016e-06;4.470965670650949e-06
model_1211;sentiment.by_day.csv;50;0.2;1;0.0;regressor;13.686559723461365;1.453966367937839e-24;4.742601049656514e-06;4.6694046128929285e-06;5.299524862039106e-06;5.932977425497181e-06
model_1213;sentiment.by_day.csv;50;0.2;1;0.2;regressor;4.312192340914087;3.8257601205042926e-05;4.473316721487208e-06;4.473316645695983e-06;4.4733167692356795e-06;4.473316948860884e-06
model_1215;sentiment.by_day.csv;50;0.2;1;0.3;regressor;8.980017791357696;1.831157271245048e-14;4.48503139220217e-06;4.485031316410944e-06;4.485031493762411e-06;4.48503169536707e-06
model_1217;sentiment.by_day.csv;50;0.2;1;0.4;regressor;-2.2429311988895586;0.027130706639893927;4.47788549233034e-06;4.477885340747889e-06;4.477885465045498e-06;4.4778856439127894e-06
model_1219;sentiment.by_day.csv;50;0.2;1;0.5;regressor;-5.541685465786598;2.4812151071215264e-07;4.481802989175776e-06;4.4818027618021006e-06;4.481802927026971e-06;4.481803140758227e-06
model_121;keyword_word2vec_predictors.by_day.csv;50;0.2;2;0.0;regressor;-5.06280239645463;1.9118388373705263e-06;8.491202922749309e-06;7.008754700540234e-06;8.098918923583129e-06;9.314904673374258e-06
model_1221;sentiment.by_day.csv;50;0.2;2;0.0;regressor;21.047962383375815;2.4898923340393834e-38;4.303327417992956e-06;4.35189865943118e-06;4.4620371456977935e-06;4.581798600013013e-06
model_1223;sentiment.by_day.csv;50;0.2;2;0.2;regressor;2.424691385413287;0.017134480235274436;4.518911990951318e-06;4.518911835379856e-06;4.5189120232623135e-06;4.5189122685865424e-06
model_1225;sentiment.by_day.csv;50;0.2;2;0.3;regressor;-12.68256007586553;1.8195249584847957e-22;4.5097203526797544e-06;4.509720000848909e-06;4.509720184638641e-06;4.509720388580861e-06
model_1227;sentiment.by_day.csv;50;0.2;2;0.4;regressor;-23.913904643777975;6.340777921049179e-43;4.5447922754024865e-06;4.544791813474914e-06;4.544792005115021e-06;4.544792184453017e-06
model_1229;sentiment.by_day.csv;50;0.2;2;0.5;regressor;3.3628227961381465;0.0010979954238216553;4.500864387361952e-06;4.500864236577304e-06;4.500864426853169e-06;4.500864614735627e-06
model_1231;sentiment.by_day.csv;50;0.2;3;0.0;regressor;8.535958668998974;1.6833234194923388e-13;4.57972197046787e-06;4.574572455006072e-06;4.58931935259472e-06;4.614820817492882e-06
model_1233;sentiment.by_day.csv;50;0.2;3;0.2;regressor;8.118225999872;1.3388540057135633e-12;4.545399062717866e-06;4.5453989708008485e-06;4.545399184919122e-06;4.545399435223675e-06
model_1235;sentiment.by_day.csv;50;0.2;3;0.3;regressor;15.243810709773676;1.01501613298065e-27;4.583480549239964e-06;4.583480544402227e-06;4.583480743426759e-06;4.583480965285413e-06
model_1237;sentiment.by_day.csv;50;0.2;3;0.4;regressor;9.551974045733669;1.0387532739001354e-15;4.547080283025044e-06;4.547080191108026e-06;4.547080399808034e-06;4.5470806216666886e-06
model_1239;sentiment.by_day.csv;50;0.2;3;0.5;regressor;7.422844179795181;4.044303313840341e-11;4.547826644371293e-06;4.547826557292013e-06;4.547826741271181e-06;4.5478270313903155e-06
model_123;keyword_word2vec_predictors.by_day.csv;50;0.2;2;0.2;regressor;-11.626416086069705;3.243937692135976e-20;4.958788244230642e-06;4.291278659557544e-06;4.702206973804909e-06;4.991951482224977e-06
model_1241;sentiment.by_day.csv;50;0.2;4;0.0;regressor;18.229957119971225;2.0853112336017564e-33;4.5681492475103034e-06;4.568149291518112e-06;4.568149463173012e-06;4.568149648470334e-06
model_1243;sentiment.by_day.csv;50;0.2;4;0.2;regressor;-0.03909485725290687;0.9688934910587996;4.580318372190764e-06;4.580318166820992e-06;4.580318371677338e-06;4.580318606899074e-06
model_1245;sentiment.by_day.csv;50;0.2;4;0.3;regressor;6.222555612834775;1.1795881384831918e-08;4.572398150044772e-06;4.572397998462323e-06;4.572398246079589e-06;4.572398506996994e-06
model_1247;sentiment.by_day.csv;50;0.2;4;0.4;regressor;-5.515640104483913;2.7790534471172073e-07;4.568886962622719e-06;4.568886681461722e-06;4.568886892894791e-06;4.568887116650047e-06
model_1249;sentiment.by_day.csv;50;0.2;4;0.5;regressor;-0.2605059350458132;0.7950146134343935;4.539927578016725e-06;4.5399273457532934e-06;4.539927574349408e-06;4.5399278469533304e-06
model_125;keyword_word2vec_predictors.by_day.csv;50;0.2;2;0.3;regressor;-12.795469111752466;1.0516193089728251e-22;4.977991892174989e-06;4.6632491184458275e-06;4.844344347834282e-06;4.999201471372017e-06
model_127;keyword_word2vec_predictors.by_day.csv;50;0.2;2;0.4;regressor;4.607519525323916;1.2157188045673524e-05;4.491499164846333e-06;4.4914990020946505e-06;4.491499223987424e-06;4.491499452055187e-06
model_129;keyword_word2vec_predictors.by_day.csv;50;0.2;2;0.5;regressor;-16.253358708117545;1.0689110346589114e-29;4.505835211507235e-06;4.505834821381876e-06;4.505835011897081e-06;4.505835175606128e-06
model_131;keyword_word2vec_predictors.by_day.csv;50;0.2;3;0.0;regressor;3.515524098068182;0.0006637435535821357;5.743668389960534e-06;5.205426561510552e-06;5.886167789993395e-06;6.554008673156978e-06
model_133;keyword_word2vec_predictors.by_day.csv;50;0.2;3;0.2;regressor;-9.893313625787236;1.8696211121346588e-16;4.5735149158528965e-06;4.050154646083296e-06;4.383316751587467e-06;4.668594691735207e-06
